estimation_method,fit_method,est_errors,row,col,time_impute,time_fit,size
usvt,lbo,0.10261029156972731,69,69,1.0789500504896583e-06,0,128
usvt,lbo,0.17834647362250028,126,111,1.0789500504896583e-06,0,128
usvt,lbo,0.08018510668037872,79,12,1.0789500504896583e-06,0,128
usvt,lbo,0.09626223294523874,60,114,1.0789500504896583e-06,0,128
usvt,lbo,0.18726320539359362,113,78,1.0789500504896583e-06,0,128
usvt,lbo,0.12765442575200764,111,16,1.0789500504896583e-06,0,128
usvt,lbo,0.055056965900356414,15,96,1.0789500504896583e-06,0,128
usvt,lbo,0.05642042492681941,10,105,1.0789500504896583e-06,0,128
usvt,lbo,0.02361113688968365,122,16,1.0789500504896583e-06,0,128
usvt,lbo,0.07057294710700503,66,79,1.0789500504896583e-06,0,128
usvt,lbo,0.03968014015060039,58,92,1.0789500504896583e-06,0,128
usvt,lbo,0.06645413533800096,72,108,1.0789500504896583e-06,0,128
usvt,lbo,0.02394522520637954,24,54,1.0789500504896583e-06,0,128
usvt,lbo,0.11397057755868417,1,122,1.0789500504896583e-06,0,128
usvt,lbo,0.07335216980007475,36,0,1.0789500504896583e-06,0,128
usvt,lbo,0.08545068575978719,35,26,1.0789500504896583e-06,0,128
usvt,lbo,0.1139090423836893,80,114,1.0789500504896583e-06,0,128
usvt,lbo,0.027934018355419567,125,18,1.0789500504896583e-06,0,128
usvt,lbo,0.29148910000286293,73,121,1.0789500504896583e-06,0,128
usvt,lbo,0.08492675316224815,61,67,1.0789500504896583e-06,0,128
usvt,lbo,0.37050465544396416,111,61,1.0789500504896583e-06,0,128
usvt,lbo,0.007985493405873647,65,76,1.0789500504896583e-06,0,128
usvt,lbo,0.2101917332672787,20,66,1.0789500504896583e-06,0,128
usvt,lbo,0.24805109843044737,87,74,1.0789500504896583e-06,0,128
usvt,lbo,0.1164308682839086,10,50,1.0789500504896583e-06,0,128
usvt,lbo,0.0470204163478395,109,41,1.0789500504896583e-06,0,128
usvt,lbo,0.08030094110540108,87,30,1.0789500504896583e-06,0,128
usvt,lbo,0.16345856410050594,37,54,1.0789500504896583e-06,0,128
usvt,lbo,0.1142843184224302,77,13,1.0789500504896583e-06,0,128
usvt,lbo,0.36340394997714887,42,106,1.0789500504896583e-06,0,128
usvt,lbo,0.15853286348689316,3,14,1.0789500504896583e-06,0,128
usvt,lbo,0.07262284963915852,95,7,1.0789500504896583e-06,0,128
usvt,lbo,0.11670183357304517,105,90,1.0789500504896583e-06,0,128
usvt,lbo,0.029483976450454797,120,43,1.0789500504896583e-06,0,128
usvt,lbo,0.08854389464835137,27,125,1.0789500504896583e-06,0,128
usvt,lbo,0.05430651920158355,24,38,1.0789500504896583e-06,0,128
usvt,lbo,0.07585625129039102,88,2,1.0789500504896583e-06,0,128
usvt,lbo,0.22543326733047372,29,68,1.0789500504896583e-06,0,128
usvt,lbo,0.0721943616692805,65,53,1.0789500504896583e-06,0,128
usvt,lbo,0.1403407911576545,47,59,1.0789500504896583e-06,0,128
usvt,lbo,0.06910617707110943,63,2,1.0789500504896583e-06,0,128
usvt,lbo,0.11336285834929108,13,36,1.0789500504896583e-06,0,128
usvt,lbo,0.07476199031191641,126,68,1.0789500504896583e-06,0,128
usvt,lbo,0.09550740168753097,0,58,1.0789500504896583e-06,0,128
usvt,lbo,0.06462492525683744,109,32,1.0789500504896583e-06,0,128
usvt,lbo,0.1676514187613648,78,80,1.0789500504896583e-06,0,128
usvt,lbo,0.10143997504947344,25,79,1.0789500504896583e-06,0,128
usvt,lbo,0.02951258792980775,27,90,1.0789500504896583e-06,0,128
usvt,lbo,0.06301999302296982,51,13,1.0789500504896583e-06,0,128
usvt,lbo,0.057210823826063184,60,111,1.0789500504896583e-06,0,128
usvt,lbo,0.23494225648863556,125,72,1.0789500504896583e-06,0,128
usvt,lbo,0.05515973149838465,17,12,1.0789500504896583e-06,0,128
usvt,lbo,0.15672407411368447,81,43,1.0789500504896583e-06,0,128
usvt,lbo,0.037391807310720254,21,97,1.0789500504896583e-06,0,128
usvt,lbo,0.2135254755925203,49,79,1.0789500504896583e-06,0,128
usvt,lbo,0.04266771918793849,25,27,1.0789500504896583e-06,0,128
usvt,lbo,0.18229877417755996,46,49,1.0789500504896583e-06,0,128
usvt,lbo,0.17271284563453582,80,79,1.0789500504896583e-06,0,128
usvt,lbo,0.11637743252204294,50,67,1.0789500504896583e-06,0,128
usvt,lbo,0.4459899663889106,83,62,1.0789500504896583e-06,0,128
usvt,lbo,0.022402153647223692,60,41,1.0789500504896583e-06,0,128
usvt,lbo,0.21326241710935437,96,32,1.0789500504896583e-06,0,128
usvt,lbo,0.059684900959083076,46,22,1.0789500504896583e-06,0,128
usvt,lbo,0.23176704097118284,127,88,1.0789500504896583e-06,0,128
usvt,lbo,0.050381842699493744,123,53,1.0789500504896583e-06,0,128
usvt,lbo,0.07053178334605305,73,2,1.0789500504896583e-06,0,128
usvt,lbo,0.14369430573035696,83,13,1.0789500504896583e-06,0,128
usvt,lbo,0.058535140539541605,72,7,1.0789500504896583e-06,0,128
usvt,lbo,0.10754165562517154,62,72,1.0789500504896583e-06,0,128
usvt,lbo,0.2501889983732071,108,67,1.0789500504896583e-06,0,128
usvt,lbo,0.22209621909932492,17,75,1.0789500504896583e-06,0,128
usvt,lbo,0.07688335944801872,61,43,1.0789500504896583e-06,0,128
usvt,lbo,0.04876728751184908,71,103,1.0789500504896583e-06,0,128
usvt,lbo,0.08614164661686706,4,121,1.0789500504896583e-06,0,128
usvt,lbo,0.14045668598692385,66,64,1.0789500504896583e-06,0,128
usvt,lbo,0.17552069486263613,79,70,1.0789500504896583e-06,0,128
usvt,lbo,0.07595991719338993,76,41,1.0789500504896583e-06,0,128
usvt,lbo,0.07676298512157713,60,46,1.0789500504896583e-06,0,128
usvt,lbo,0.0880807403262914,121,7,1.0789500504896583e-06,0,128
usvt,lbo,0.4006954846425166,28,3,1.0789500504896583e-06,0,128
usvt,lbo,0.06489623121895374,78,46,1.0789500504896583e-06,0,128
usvt,lbo,0.0655306052930376,31,47,1.0789500504896583e-06,0,128
usvt,lbo,0.19643682242099264,115,88,1.0789500504896583e-06,0,128
usvt,lbo,0.01418211499039702,3,82,1.0789500504896583e-06,0,128
usvt,lbo,0.1334020442373714,127,105,1.0789500504896583e-06,0,128
usvt,lbo,0.03292166937724403,81,5,1.0789500504896583e-06,0,128
usvt,lbo,0.16804934493711768,12,101,1.0789500504896583e-06,0,128
usvt,lbo,0.1387521179168166,17,22,1.0789500504896583e-06,0,128
usvt,lbo,0.20699672742600753,78,108,1.0789500504896583e-06,0,128
usvt,lbo,0.51329398853215,95,36,1.0789500504896583e-06,0,128
usvt,lbo,0.22272406246371912,116,110,1.0789500504896583e-06,0,128
usvt,lbo,0.2202799847653531,71,56,1.0789500504896583e-06,0,128
usvt,lbo,0.29388769191663483,47,50,1.0789500504896583e-06,0,128
usvt,lbo,0.07881268674995924,124,31,1.0789500504896583e-06,0,128
usvt,lbo,0.0748398827474967,76,13,1.0789500504896583e-06,0,128
usvt,lbo,0.2855723696973615,53,43,1.0789500504896583e-06,0,128
usvt,lbo,0.0555218727532821,78,36,1.0789500504896583e-06,0,128
usvt,lbo,0.04491047706786141,72,44,1.0789500504896583e-06,0,128
usvt,lbo,0.18453651052056474,117,126,1.0789500504896583e-06,0,128
usvt,lbo,0.2550824589968218,84,60,1.0789500504896583e-06,0,128
usvt,lbo,0.15790585116702932,103,91,1.0789500504896583e-06,0,128
usvt,lbo,0.031494018818637295,92,43,1.0789500504896583e-06,0,128
usvt,lbo,0.27761523054487436,1,4,1.0789500504896583e-06,0,128
usvt,lbo,0.07580692193428146,31,103,1.0789500504896583e-06,0,128
usvt,lbo,0.19917721947027842,92,95,1.0789500504896583e-06,0,128
usvt,lbo,0.024290146382338985,81,0,1.0789500504896583e-06,0,128
usvt,lbo,0.07171388771363377,96,54,1.0789500504896583e-06,0,128
usvt,lbo,0.09594558065342315,106,113,1.0789500504896583e-06,0,128
usvt,lbo,0.12147074727908078,36,96,1.0789500504896583e-06,0,128
usvt,lbo,0.3881435161597013,19,18,1.0789500504896583e-06,0,128
usvt,lbo,0.26137387617237573,114,52,1.0789500504896583e-06,0,128
usvt,lbo,0.2698054673802256,62,34,1.0789500504896583e-06,0,128
usvt,lbo,0.13810752389514475,119,22,1.0789500504896583e-06,0,128
usvt,lbo,0.11418670815292384,46,127,1.0789500504896583e-06,0,128
usvt,lbo,0.0460653564745084,38,73,1.0789500504896583e-06,0,128
usvt,lbo,0.0012904521541889265,61,51,1.0789500504896583e-06,0,128
usvt,lbo,0.02004125090503353,44,54,1.0789500504896583e-06,0,128
usvt,lbo,0.07292854021471486,80,21,1.0789500504896583e-06,0,128
usvt,lbo,0.17172697779496315,86,116,1.0789500504896583e-06,0,128
usvt,lbo,0.27515881218720656,45,115,1.0789500504896583e-06,0,128
usvt,lbo,0.23397462014425105,17,119,1.0789500504896583e-06,0,128
usvt,lbo,0.03766050544829547,120,107,1.0789500504896583e-06,0,128
usvt,lbo,0.33122062023291304,82,92,1.0789500504896583e-06,0,128
usvt,lbo,0.005989608922454938,29,17,1.0789500504896583e-06,0,128
usvt,lbo,0.322718180737617,105,95,1.0789500504896583e-06,0,128
usvt,lbo,0.17751808437786148,8,110,1.0789500504896583e-06,0,128
usvt,lbo,0.10807546297000185,107,91,1.0789500504896583e-06,0,128
usvt,lbo,0.05801953931392859,20,33,1.0789500504896583e-06,0,128
usvt,lbo,0.14186402719328092,34,55,1.0789500504896583e-06,0,128
usvt,lbo,0.0845482539514358,20,89,1.0789500504896583e-06,0,128
usvt,lbo,0.15199568025220403,48,65,1.0789500504896583e-06,0,128
usvt,lbo,0.01629394904950074,81,25,1.0789500504896583e-06,0,128
usvt,lbo,0.09490362030167149,76,42,1.0789500504896583e-06,0,128
usvt,lbo,0.04562793066598999,81,112,1.0789500504896583e-06,0,128
usvt,lbo,0.14763580702162052,23,125,1.0789500504896583e-06,0,128
usvt,lbo,0.07451357507900687,99,95,1.0789500504896583e-06,0,128
usvt,lbo,0.1566152554155461,2,84,1.0789500504896583e-06,0,128
usvt,lbo,0.07522889047847653,0,12,1.0789500504896583e-06,0,128
usvt,lbo,0.14977828641960297,72,61,1.0789500504896583e-06,0,128
usvt,lbo,0.2514634101689601,107,63,1.0789500504896583e-06,0,128
usvt,lbo,0.19553337624773223,125,125,1.0789500504896583e-06,0,128
usvt,lbo,0.15092676004145925,120,61,1.0789500504896583e-06,0,128
usvt,lbo,0.029427158676632273,3,111,1.0789500504896583e-06,0,128
usvt,lbo,0.02530713459611243,56,38,1.0789500504896583e-06,0,128
usvt,lbo,0.3063239651215493,83,116,1.0789500504896583e-06,0,128
usvt,lbo,0.10013904242020598,96,1,1.0789500504896583e-06,0,128
usvt,lbo,0.1801619875273899,51,83,1.0789500504896583e-06,0,128
usvt,lbo,0.08571377235010937,41,42,1.0789500504896583e-06,0,128
usvt,lbo,0.12335612066703136,127,31,1.0789500504896583e-06,0,128
usvt,lbo,0.09189041018779114,101,90,1.0789500504896583e-06,0,128
usvt,lbo,0.0021882757115839757,76,55,1.0789500504896583e-06,0,128
usvt,lbo,0.12362103815954445,118,2,1.0789500504896583e-06,0,128
usvt,lbo,0.10831291526568154,60,92,1.0789500504896583e-06,0,128
usvt,lbo,0.2007373201229361,31,66,1.0789500504896583e-06,0,128
usvt,lbo,0.02202951829835003,58,8,1.0789500504896583e-06,0,128
usvt,lbo,0.11532590741803259,77,125,1.0789500504896583e-06,0,128
usvt,lbo,0.004561567388636816,85,61,1.0789500504896583e-06,0,128
usvt,lbo,0.007325185130377869,0,94,1.0789500504896583e-06,0,128
usvt,lbo,0.13318902168175994,35,91,1.0789500504896583e-06,0,128
usvt,lbo,0.3950796959706088,105,12,1.0789500504896583e-06,0,128
usvt,lbo,0.17717722697870383,14,113,1.0789500504896583e-06,0,128
usvt,lbo,0.03297137770961332,114,3,1.0789500504896583e-06,0,128
usvt,lbo,0.34175182221582684,64,20,1.0789500504896583e-06,0,128
usvt,lbo,0.24806302686426884,73,18,1.0789500504896583e-06,0,128
usvt,lbo,0.010208917754983948,9,16,1.0789500504896583e-06,0,128
usvt,lbo,0.14547238631281412,107,106,1.0789500504896583e-06,0,128
usvt,lbo,0.0054819271209983296,125,122,1.0789500504896583e-06,0,128
usvt,lbo,0.19850891405270524,95,120,1.0789500504896583e-06,0,128
usvt,lbo,0.11774747372888644,5,20,1.0789500504896583e-06,0,128
usvt,lbo,0.16880495777562152,101,20,1.0789500504896583e-06,0,128
usvt,lbo,0.22598825509055678,71,94,1.0789500504896583e-06,0,128
usvt,lbo,0.05085142501452892,65,71,1.0789500504896583e-06,0,128
usvt,lbo,0.032492237400544674,9,5,1.0789500504896583e-06,0,128
usvt,lbo,0.1740145210877633,27,64,1.0789500504896583e-06,0,128
usvt,lbo,0.09287136035093754,35,106,1.0789500504896583e-06,0,128
usvt,lbo,0.16946221743830842,13,20,1.0789500504896583e-06,0,128
usvt,lbo,0.18656440096933685,126,6,1.0789500504896583e-06,0,128
usvt,lbo,0.1338112097067119,39,21,1.0789500504896583e-06,0,128
usvt,lbo,0.07474974388599263,76,36,1.0789500504896583e-06,0,128
usvt,lbo,0.12653197273155642,40,91,1.0789500504896583e-06,0,128
usvt,lbo,0.05336332376193868,88,12,1.0789500504896583e-06,0,128
usvt,lbo,0.2022391492210463,72,17,1.0789500504896583e-06,0,128
usvt,lbo,0.09717309994206168,87,84,1.0789500504896583e-06,0,128
usvt,lbo,0.2553604086828196,75,120,1.0789500504896583e-06,0,128
usvt,lbo,0.02699650244834955,22,110,1.0789500504896583e-06,0,128
usvt,lbo,0.08712017428862076,81,31,1.0789500504896583e-06,0,128
usvt,lbo,0.018644880383103177,33,10,1.0789500504896583e-06,0,128
usvt,lbo,0.31783150725425385,114,25,1.0789500504896583e-06,0,128
usvt,lbo,0.07601742972535581,62,78,1.0789500504896583e-06,0,128
usvt,lbo,0.17167023418963534,87,35,1.0789500504896583e-06,0,128
usvt,lbo,0.1419144932137049,0,68,1.0789500504896583e-06,0,128
usvt,lbo,0.2603282631604943,84,32,1.0789500504896583e-06,0,128
usvt,lbo,0.1135790984438986,59,45,1.0789500504896583e-06,0,128
usvt,lbo,0.24262334256025886,92,87,1.0789500504896583e-06,0,128
usvt,lbo,0.1824896643164356,79,97,1.0789500504896583e-06,0,128
usvt,lbo,0.28412447430638105,61,64,1.0789500504896583e-06,0,128
usvt,lbo,0.07927068176097092,102,35,1.0789500504896583e-06,0,128
usvt,lbo,0.17305422821391556,84,103,1.0789500504896583e-06,0,128
usvt,lbo,0.24907984410621303,19,92,1.0789500504896583e-06,0,128
usvt,lbo,0.06726946310466642,70,84,1.0789500504896583e-06,0,128
usvt,lbo,0.28662687463610204,1,39,1.0789500504896583e-06,0,128
usvt,lbo,0.11667935437248567,8,32,1.0789500504896583e-06,0,128
usvt,lbo,0.09327959463952033,10,120,1.0789500504896583e-06,0,128
usvt,lbo,0.011569760651743822,52,74,1.0789500504896583e-06,0,128
usvt,lbo,0.2341756205687481,53,119,1.0789500504896583e-06,0,128
usvt,lbo,0.04376430628662504,74,48,1.0789500504896583e-06,0,128
usvt,lbo,0.057016993776045605,45,56,1.0789500504896583e-06,0,128
usvt,lbo,0.17697616414293202,40,118,1.0789500504896583e-06,0,128
usvt,lbo,0.02916850487234663,67,56,1.0789500504896583e-06,0,128
usvt,lbo,0.01355662224329284,2,20,1.0789500504896583e-06,0,128
usvt,lbo,0.15943763303439953,19,102,1.0789500504896583e-06,0,128
usvt,lbo,0.05351619255148249,36,64,1.0789500504896583e-06,0,128
usvt,lbo,0.37371147786530323,7,32,1.0789500504896583e-06,0,128
usvt,lbo,0.08355907002374448,11,66,1.0789500504896583e-06,0,128
usvt,lbo,0.03908319762828723,74,58,1.0789500504896583e-06,0,128
usvt,lbo,0.06175981967297424,54,60,1.0789500504896583e-06,0,128
usvt,lbo,0.21887123536759526,93,31,1.0789500504896583e-06,0,128
usvt,lbo,0.012291724569420473,109,65,1.0789500504896583e-06,0,128
usvt,lbo,0.3152739887270695,108,39,1.0789500504896583e-06,0,128
usvt,lbo,0.2974895061579151,4,98,1.0789500504896583e-06,0,128
usvt,lbo,0.004356396455041163,106,47,1.0789500504896583e-06,0,128
usvt,lbo,0.08626469999236802,2,47,1.0789500504896583e-06,0,128
usvt,lbo,0.016056315514027218,78,13,1.0789500504896583e-06,0,128
usvt,lbo,0.17521973358830478,108,66,1.0789500504896583e-06,0,128
usvt,lbo,0.12316117753604638,83,20,1.0789500504896583e-06,0,128
usvt,lbo,0.04190814212761251,10,58,1.0789500504896583e-06,0,128
usvt,lbo,0.5163860928107171,20,10,1.0789500504896583e-06,0,128
usvt,lbo,0.22098142911571786,58,46,1.0789500504896583e-06,0,128
usvt,lbo,0.17155467188994789,97,108,1.0789500504896583e-06,0,128
usvt,lbo,0.07699897902649076,3,92,1.0789500504896583e-06,0,128
usvt,lbo,0.07327400944723941,58,20,1.0789500504896583e-06,0,128
usvt,lbo,0.10552576471305807,24,121,1.0789500504896583e-06,0,128
usvt,lbo,0.09472068232730113,89,33,1.0789500504896583e-06,0,128
usvt,lbo,0.2200408436784586,4,36,1.0789500504896583e-06,0,128
usvt,lbo,0.12060174583338994,126,64,1.0789500504896583e-06,0,128
usvt,lbo,0.08595807924566257,50,40,1.0789500504896583e-06,0,128
usvt,lbo,0.11761802417675732,26,104,1.0789500504896583e-06,0,128
usvt,lbo,0.013535310380557462,14,62,1.0789500504896583e-06,0,128
usvt,lbo,0.05552418934959838,25,67,1.0789500504896583e-06,0,128
usvt,lbo,0.059704396383406154,94,94,1.0789500504896583e-06,0,128
usvt,lbo,0.20175390212048558,23,37,1.0789500504896583e-06,0,128
usvt,lbo,0.16066770978794032,4,58,1.0789500504896583e-06,0,128
usvt,lbo,0.01210693551887508,74,57,1.0789500504896583e-06,0,128
usvt,lbo,0.07085861896730648,45,28,1.0789500504896583e-06,0,128
usvt,lbo,0.0031068144550147943,21,95,1.0789500504896583e-06,0,128
usvt,lbo,0.04614133847791026,7,70,1.0789500504896583e-06,0,128
usvt,lbo,0.14550535878306792,28,38,1.0789500504896583e-06,0,128
usvt,lbo,0.25990793326517425,80,87,1.0789500504896583e-06,0,128
usvt,lbo,0.0902240593308116,57,41,1.0789500504896583e-06,0,128
usvt,lbo,0.4104932505139385,28,92,1.0789500504896583e-06,0,128
usvt,lbo,0.014967414076358014,78,44,1.0789500504896583e-06,0,128
usvt,lbo,0.26357130754542163,54,17,1.0789500504896583e-06,0,128
usvt,lbo,0.20707816680364532,85,50,1.0789500504896583e-06,0,128
usvt,lbo,0.019136744364473133,14,7,1.0789500504896583e-06,0,128
usvt,lbo,0.26109814250047203,90,34,1.0789500504896583e-06,0,128
usvt,lbo,0.02633095160705653,116,123,1.0789500504896583e-06,0,128
usvt,lbo,0.2492195305005276,62,73,1.0789500504896583e-06,0,128
usvt,lbo,0.21650493704541862,110,44,1.0789500504896583e-06,0,128
usvt,lbo,0.011646035820350557,15,127,1.0789500504896583e-06,0,128
usvt,lbo,0.05277192112850619,71,95,1.0789500504896583e-06,0,128
usvt,lbo,0.3931416467380536,61,123,1.0789500504896583e-06,0,128
usvt,lbo,0.16271797864225923,48,84,1.0789500504896583e-06,0,128
usvt,lbo,0.20860505422080083,16,22,1.0789500504896583e-06,0,128
usvt,lbo,0.020178146570335002,9,38,1.0789500504896583e-06,0,128
usvt,lbo,0.29514027535438353,108,97,1.0789500504896583e-06,0,128
usvt,lbo,0.26819572977386114,95,97,1.0789500504896583e-06,0,128
usvt,lbo,0.030186905093501595,65,35,1.0789500504896583e-06,0,128
usvt,lbo,0.10171245754754853,22,35,1.0789500504896583e-06,0,128
usvt,lbo,0.10567312669621524,51,36,1.0789500504896583e-06,0,128
usvt,lbo,0.21786753941667103,107,67,1.0789500504896583e-06,0,128
usvt,lbo,0.0722247579742108,43,87,1.0789500504896583e-06,0,128
usvt,lbo,0.07791335854495512,8,22,1.0789500504896583e-06,0,128
usvt,lbo,0.025933839745680573,22,38,1.0789500504896583e-06,0,128
usvt,lbo,0.06721503099560125,82,56,1.0789500504896583e-06,0,128
usvt,lbo,0.19864686309934476,86,121,1.0789500504896583e-06,0,128
usvt,lbo,0.029078923910222,47,34,1.0789500504896583e-06,0,128
usvt,lbo,0.09882093369819574,52,52,1.0789500504896583e-06,0,128
usvt,lbo,0.145587867310681,49,106,1.0789500504896583e-06,0,128
